2969,6,62.3,-7.6,182
2970,5,61,-8.1,8
2971,9,60.9,-8.6,9
2974,5,62.2,-7.6,230
3004,4,62,-7.6,3
3005,7,62.5,-7.4,29
3006,8,62.5,-7.4,27
3007,8,62.5,-7.4,5
3008,2,62.7,-7.2,2
3009,6,62.5,-6.2,3
3010,2,62.7,-7.6,2
3011,3,62.7,-7.6,3
3012,5,62.7,-7.6,2
3013,2,62.7,-7.4,2
3014,3,62.7,-7.4,2
3015,7,62.7,-7.4,2
3016,2,61.4,-5.8,2
3017,3,62.4,-5,2
3018,4,62.4,-5,4
3019,6,62.4,-4.6,2
3020,4,62.3,-4.4,2
3021,3,62.1,-5.7,2
3022,3,62,-4.9,2
3023,4,62,-4.9,2
3024,2,62.2,-5.6,2
3025,3,62.2,-5.6,2
3026,6,61.6,-6.1,2
3027,6,61.6,-6.1,2
3029,5,60.9,-6.2,2
3030,7,61.9,-7.4,27
3031,10,61.9,-7.3,16
3032,3,61.8,-8.1,2
3033,10,61.8,-8.1,3
3034,6,61.6,-7.6,2
3035,5,61.4,-7.6,2
3036,7,62.3,-7.6,7
3037,6,62,-7.9,9
3038,4,62.4,-8.4,14
3039,4,61,-8.9,7
3040,10,61,-8.5,3
3041,5,61,-8,2
3042,9,61.2,-8.6,2
3043,5,61,-8.8,2
3044,6,61,-8.8,4
3045,3,61,-8.1,3
3046,5,60.9,-8.9,3
3047,5,60.6,-9.1,2
3157,3,62,-7.6,13
3158,6,62.5,-7.4,99
3159,6,61.8,-8.1,43
3160,6,62.3,-7.6,53
3169,4,61.8,-8.1,27
3181,6,62.7,-7.4,6
3182,6,62.7,-7.4,4
3183,6,62.5,-5.9,4
3184,4,62.2,-5.4,3
3185,4,61.6,-5.9,3
3186,3,60.7,-6.4,4
3187,4,61,-7,3
3188,7,61.8,-8.1,6
3189,7,61.8,-7.3,22
3190,3,61.6,-7.6,3
3191,6,62.3,-7.9,83
3192,6,62,-7.9,5
3193,7,62,-7.9,5
3194,3,61,-8.6,3
3195,3,60.8,-8.9,5
3212,4,62.3,-5.8,35
3214,6,62.1,-5.3,7
3221,6,62.5,-6.2,9
3222,3,62.7,-6.2,5
3223,3,61.5,-7.6,4
3250,6,62.4,-7.3,25
3252,4,62.5,-5.3,6
3253,6,62.2,-5.4,6
3254,4,60.7,-6.4,6
3259,7,62.5,-7.4,29
3260,3,61.1,-8.4,6
3268,4,61.6,-7.6,20
3548,5,62.5,-6.6,5
3549,9,62.5,-6.5,1
3550,10,62.5,-6.5,1
3551,7,62.5,-6.1,2
3552,7,62.4,-6.9,2
3553,10,62.4,-6.9,1
3554,5,62.4,-6.7,8
3555,5,62.4,-6,21
3556,6,62.4,-6,8
3557,6,62.4,-6,1
3558,5,62.4,-5.9,7
3559,6,62.4,-5.9,4
3560,10,62.2,-7.6,1
3562,10,62.6,-6.6,1
3564,4,62,-7.6,2
3565,9,62.5,-7.4,2
3566,10,62.5,-7.4,2
3567,10,62.5,-7.4,2
3568,10,62.5,-7.4,5
3569,10,62.5,-7.4,2
3570,10,62.4,-7.1,3
3571,10,61.8,-7.1,1
3572,10,62.6,-6.6,2
3573,3,62.7,-7.1,22
3574,4,62.7,-6.2,11
3575,5,62.7,-6.2,6
3576,6,62.7,-6.2,5
3577,10,62.7,-6.2,1
3578,5,62.7,-7.5,1
3579,4,62.7,-7.4,9
3580,9,62.7,-7.4,1
3581,9,62.7,-7.4,1
3582,6,62.8,-6.2,1
3583,3,61.4,-5.2,1
3584,2,62.5,-5.2,2
3585,4,62.5,-5.3,3
3586,2,62.4,-5,6
3587,3,62.6,-5.9,1
3589,3,62.3,-5.3,2
3590,6,62.3,-5.3,2
3591,7,62.3,-5.3,1
3592,7,62.5,-5.9,1
3593,4,62.4,-4.6,1
3594,7,62.4,-4.6,1
3595,8,62.4,-4.6,1
3596,9,62.4,-4.6,1
3598,10,62,-5.7,1
3599,4,62,-4.9,3
3600,2,62,-4.9,2
3601,6,62.2,-5.5,1
3602,7,62.2,-5.5,1
3603,10,62.2,-5.5,1
3604,5,61.8,-5.6,1
3605,8,61.8,-5.6,1
3606,6,61.8,-5.3,2
3607,5,61.7,-5.4,1
3608,8,61.7,-5.4,1
3609,5,62.2,-5.4,6
3610,3,61.6,-6.1,3
3611,7,61.6,-6.1,1
3614,3,61.9,-4.9,2
3615,3,61.9,-4.6,1
3616,4,61.9,-4.6,3
3617,5,61.9,-4.6,1
3618,8,61.9,-4.6,1
3619,6,61.6,-5.4,1
3620,7,61.6,-5.4,1
3621,8,61.6,-5.4,1
3622,9,61.6,-5.4,1
3623,5,61.5,-4.9,1
3624,5,61.5,-4.9,1
3625,4,61.2,-6.8,3
3626,5,61.1,-6.4,2
3627,5,61.1,-6.4,2
3628,4,61,-6.9,11
3629,5,61,-6.9,2
3630,4,61.5,-7.4,6
3631,3,61.3,-7.2,1
3632,3,61.3,-7.2,1
3633,3,61.3,-7.2,1
3634,3,61.3,-7.2,1
3635,3,61.3,-7.2,3
3636,3,61.3,-7.2,1
3637,4,61.3,-7.2,1
3638,4,61.3,-7.2,2
3639,4,61.3,-7.2,2
3640,4,61.3,-7.2,1
3641,4,61.3,-7.2,3
3642,4,61.3,-7.2,1
3643,4,61.3,-7.2,1
3644,5,61.3,-7.2,1
3645,5,60.8,-6.8,1
3646,6,60.7,-6.9,1
3647,2,61.9,-7.4,20
3648,8,61.9,-7.3,4
3649,10,61.9,-7.3,4
3650,10,61.9,-7.3,8
3651,10,61.8,-8.1,1
3652,4,61.6,-7.6,12
3653,3,61.5,-7.5,4
3654,10,62.3,-7.7,3
3656,5,62.3,-7.9,89
3657,6,62.3,-7.9,55
3658,6,62.3,-7.6,10
3659,8,62.3,-7.6,41
3660,2,62.4,-8.5,1
3661,8,62.4,-8.5,1
3662,4,62.5,-8.9,1
3663,2,62.2,-8.7,1
3664,3,62.2,-8.7,1
3665,8,62.2,-8.7,1
3666,2,61,-8.9,2
3667,10,61,-8.2,2
3668,4,61,-8.7,1
3669,4,61,-8.7,1
3670,5,61,-8.7,1
3671,5,61,-8.7,2
3672,6,61,-8.7,1
3673,7,61,-8.7,1
3674,8,61,-8.7,1
3675,10,61,-8.7,1
3676,10,61,-8.4,2
3677,6,61,-8.2,6
3678,6,61,-8.1,7
3679,10,61,-8.2,2
3680,10,61,-8.2,2
3681,10,61,-8.2,4
3682,6,60.9,-9.3,2
3683,3,60.9,-8.9,3
3684,6,60.9,-8.9,1
3685,6,60.9,-8.9,1
3686,8,60.9,-8.9,1
3687,10,60.9,-8.6,6
3688,6,60.9,-8.3,2
3689,5,60.8,-8.9,1
3690,6,60.8,-8.9,2
3691,9,60.8,-8.9,1
3692,10,60.8,-8.9,1
3693,5,60.7,-9.1,1
3694,5,61.3,-8.9,1
4103,6,61.8,-8.1,48
4105,2,62.5,-6.6,14
4106,4,62.7,-6.2,14
4114,3,62.6,-6.6,32
4118,6,62.2,-7.6,151
4119,10,61,-8.2,16
4120,9,60.9,-8.6,10
4134,4,62.4,-6,35
4135,3,62.7,-6.2,8
4136,3,62,-5.7,10
4138,8,61.9,-7.3,41
4139,3,61.6,-7.6,17
4140,3,61.5,-7.6,5
4141,10,60.9,-8.6,7
4156,4,62.4,-6.9,5
4157,9,62.5,-7.6,9
4158,3,61.7,-7.4,6
4159,6,62.3,-7.7,13
4186,5,61,-8.6,9
4189,6,62.5,-7.4,167
4217,7,62.4,-7.3,8
4218,5,62.4,-6.9,3
4219,4,62.4,-6.7,5
4220,6,62.4,-6.7,5
4221,6,62.3,-6,6
4222,5,62,-7.6,4
4223,7,62.7,-7.2,3
4225,3,62.7,-6.3,7
4226,4,62.7,-7.6,4
4227,4,61.3,-5.3,3
4228,3,62.1,-5.7,6
4229,5,62.2,-5.6,3
4230,3,61.7,-5.4,3
4231,3,61.6,-5.9,3
4233,2,60.7,-6.4,4
4234,5,62.3,-7.9,129
4235,5,62.3,-7.6,100
4236,6,62.3,-7.6,77
4237,4,62,-7.9,16
4238,5,62,-7.9,5
4239,3,61.2,-8.6,7
4240,3,61.2,-8.6,7
4241,5,61,-8.7,3
4242,3,61.1,-8.6,3
4243,10,61.1,-8.6,3
4291,6,62,-6.2,5
4293,5,62.3,-7.9,61
4294,3,60.9,-9,5
4312,4,62.6,-5.9,17
4319,2,61.6,-7.3,20
4320,5,62.3,-7.6,107
4404,5,62.5,-6.6,3
4405,6,62.4,-7.3,42
4406,7,62.4,-6.9,2
4407,2,62.5,-7.4,11
4408,6,61.8,-7.1,22
4409,5,62.7,-6.3,3
4410,7,62.7,-6.3,2
4411,8,62.7,-6.3,2
4412,6,62.7,-7.6,2
4413,5,61.3,-5.3,2
4414,3,62.6,-5.9,15
4415,3,62.3,-5.8,40
4417,7,62.5,-5.9,2
4418,3,62.3,-4.1,2
4419,4,62,-5.8,2
4421,7,62.2,-5.6,2
4422,5,61.8,-5.5,2
4423,4,61.5,-5.8,4
4424,6,62.1,-6.1,2
4425,3,61.5,-4.9,2
4426,2,61.2,-6.8,7
4427,5,61.1,-6.4,2
4428,5,61.5,-7.4,6
4429,5,61.5,-7.4,5
4430,7,60.8,-6.8,2
4431,3,60.7,-6.4,2
4432,3,61,-7,4
4433,8,61.8,-8.1,6
4434,10,61.8,-8.1,4
4435,7,61.8,-7.3,23
4437,6,61.6,-7.6,2
4438,6,62.3,-7.6,7
4439,6,62.2,-8.4,4
4440,2,62.4,-8.4,4
4441,6,62.4,-8.4,2
4442,4,62.2,-8.7,2
4443,10,61,-9.1,2
4444,10,61,-9.1,2
4445,7,61,-8.8,2
4446,10,61,-8.8,2
4447,9,61,-8.1,24
4448,3,60.9,-9.3,2
4449,5,60.9,-9.3,2
4450,6,60.9,-8.9,3
4451,3,60.9,-8.6,2
4452,3,60.9,-8.6,2
4453,9,60.9,-8.6,6
4454,6,60.8,-8.9,2
4455,2,60.7,-9.1,2
4456,10,61.1,-8.4,2
4580,5,62.3,-7.6,112
4587,6,62.4,-7.3,26
4588,4,62.4,-8.4,12
4590,3,62.4,-8.4,21
4593,2,62.6,-6.6,10
4594,3,62.7,-7.4,5
4595,3,62.5,-5.2,5
4596,3,60.7,-6.4,6
4597,6,60.9,-8.6,21
4639,2,62.5,-6.1,16
4640,5,62.3,-6,14
4641,7,61.8,-7.1,10
4642,3,62.6,-6.6,37
4643,2,62.7,-7.1,4
4644,5,62.7,-7.6,3
4645,2,62,-6.3,3
4646,4,61.8,-5.2,3
4647,6,61,-6.6,3
4648,4,60.7,-6.9,3
4649,8,61.8,-8.1,9
4650,5,61.6,-7.6,3
4651,6,61.1,-8.1,3
4652,3,61,-8.9,3
4653,6,61,-8.8,4
4654,3,61,-8.1,11
4655,10,61,-8.1,18
4656,7,60.9,-8.9,3
4657,10,60.9,-8.6,7
4658,4,60.7,-9.1,3
4744,3,62.6,-6.6,13
4745,4,62.3,-5.3,9
4746,3,61,-6.9,28
4755,5,62.5,-7.4,189
4762,5,62.4,-6.9,4
4763,2,62.3,-5.8,7
4764,6,62.3,-5.8,4
4765,3,62.3,-5.3,5
4766,5,62.2,-5.4,8
4767,2,61.2,-6.8,6
4768,4,61,-6.9,10
4769,4,61,-7,6
4770,9,60.9,-8.6,5
4771,6,60.7,-9.1,5
4809,4,62.7,-6.2,10
4810,7,61.8,-8.1,18
4811,3,62.4,-8.4,16
4812,5,61,-8.2,28
4813,9,61.1,-8.6,22
4818,3,62.7,-6.3,6
4819,6,62.6,-5.9,6
4857,10,61,-8.2,84
4877,5,62.5,-7.4,237
4881,4,62.6,-5.9,17
4904,5,61.8,-8.1,71
5153,6,62.5,-6.6,2
5154,6,62.5,-6.6,3
5155,6,62.5,-6.6,2
5156,8,62.4,-7.3,10
5157,9,62.4,-7.3,6
5158,10,62.4,-7.3,6
5160,6,62.4,-6.9,4
5161,6,62.4,-6.9,2
5163,7,62.4,-6.7,3
5164,6,62.4,-6,4
5165,8,62.4,-6,4
5166,5,62.3,-6,17
5167,8,62.3,-6,5
5168,4,62.2,-7.6,172
5169,2,62.6,-6.5,3
5170,10,62.5,-6.5,1
5172,10,62.5,-7.5,2
5173,5,61.9,-6.4,2
5174,5,61.9,-6.4,2
5175,6,61.9,-6.4,2
5176,6,61.8,-7.1,28
5177,7,61.8,-7.1,7
5178,3,61.7,-6.5,5
5179,6,62.7,-7.2,2
5180,10,62.6,-7.1,4
5181,2,62.6,-6.6,2
5182,8,62.6,-6.6,11
5183,2,62.5,-7.6,3
5184,2,62.5,-7.6,2
5185,7,62.5,-6.2,4
5187,4,62.7,-6.2,8
5189,3,62.7,-7.4,5
5190,4,62.7,-7.4,13
5191,3,61.4,-5.7,1
5192,4,61.4,-5.8,3
5193,5,61.4,-5.2,2
5194,2,62.4,-5,1
5195,3,62.4,-5,3
5196,3,62.4,-5.1,4
5197,8,62.6,-5.9,1
5198,4,62.3,-5.3,7
5199,4,62.3,-5.3,4
5200,4,62.3,-4.4,2
5201,2,62.3,-4.1,1
5202,3,62.3,-4.1,1
5203,7,62,-6.2,2
5205,4,62,-5.7,8
5206,7,62,-5.8,3
5207,7,62,-5.7,1
5208,2,62,-4.9,3
5209,2,62,-4.9,1
5212,3,62,-4.9,1
5213,3,62.2,-5.6,1
5214,4,62.2,-5.6,1
5215,4,62.2,-5.6,3
5216,8,62.2,-5.6,1
5217,8,62.2,-5.6,1
5218,4,61.7,-5.4,2
5219,4,61.7,-5.3,1
5220,4,61.7,-5.4,3
5221,3,62.2,-5.4,1
5222,2,61.6,-6.1,2
5223,3,61.6,-6.1,2
5224,5,61.6,-6.1,3
5225,7,62,-4.2,1
5226,4,61.9,-4.9,2
5227,6,61.9,-4.9,2
5228,7,61.9,-4.9,1
5229,2,61.8,-4.6,1
5230,3,61.6,-5.4,2
5231,2,61.5,-4.8,1
5232,4,61.5,-4.9,2
5233,2,61.2,-6.8,2
5234,4,61.2,-6.8,2
5235,5,61.1,-6.6,1
5236,2,61.1,-6.4,3
5237,7,61,-7,1
5238,6,61,-6.6,1
5239,2,60.9,-6.2,1
5240,2,60.9,-6.2,1
5241,5,60.8,-6.8,3
5242,4,60.7,-6.4,3
5243,3,61,-7,1
5244,4,61,-7,2
5246,3,61.9,-7.9,7
5249,10,61.9,-7.3,10
5250,5,61.8,-8.5,4
5251,7,61.8,-8.1,4
5252,9,61.8,-8.1,4
5253,2,61.7,-7.4,2
5254,2,61.6,-7.3,5
5256,9,61.5,-7.3,6
5257,5,61.6,-7.9,1
5258,4,61.6,-7.6,7
5259,7,61.6,-7.6,1
5260,2,61.4,-7.6,1
5261,3,61.5,-7.6,2
5262,3,61.5,-7.6,4
5263,3,61.5,-7.6,3
5264,5,61.4,-7.6,1
5265,5,61.4,-7.6,1
5266,5,62.3,-7.9,92
5267,6,62.3,-7.9,59
5268,5,62.3,-7.6,120
5269,7,62.3,-7.6,5
5270,10,62.3,-7.6,2
5271,4,62,-7.9,28
5272,5,62,-7.9,7
5273,6,62,-7.9,3
5274,6,62.4,-8.4,1
5275,6,62.2,-8.7,1
5276,4,61.1,-8.1,1
5277,5,61.1,-8.1,4
5278,6,61.1,-8.1,2
5279,10,61.1,-8.1,1
5280,3,61,-8.6,1
5281,10,61,-8.6,1
5282,2,61,-8.4,3
5283,10,61,-8.4,4
5284,10,61,-8.2,65
5285,3,61.2,-8.6,5
5286,3,61.2,-8.6,6
5287,3,61.2,-8.6,8
5288,3,61.2,-8.6,7
5289,3,61.2,-8.6,8
5290,3,61.2,-8.6,5
5291,5,61.2,-8.6,3
5292,3,61,-8.8,1
5293,3,61,-8.8,1
5294,6,61,-8.8,1
5295,6,61,-8.8,1
5296,8,61,-8.8,3
5297,8,61,-8.8,1
5298,8,61,-8.8,1
5299,9,61,-8.8,1
5300,10,61,-8.8,1
5301,10,60.9,-8.4,8
5302,6,61,-8.1,7
5303,10,61,-8.1,6
5304,9,60.9,-9.3,2
5305,10,60.9,-9.3,3
5306,3,60.9,-9,8
5307,3,60.9,-8.9,1
5308,6,60.9,-8.9,1
5309,7,60.9,-8.9,1
5310,10,60.9,-8.9,1
5311,3,60.9,-8.6,2
5312,10,60.9,-8.6,2
5313,5,60.9,-8.5,1
5314,6,60.9,-8.5,3
5315,6,60.9,-8.5,1
5316,6,60.9,-8.5,3
5317,6,60.9,-8.5,1
5318,6,60.9,-8.5,2
5319,6,60.9,-8.5,2
5320,7,60.9,-8.5,3
5321,7,60.9,-8.5,1
5322,7,60.9,-8.5,2
5323,7,60.9,-8.5,1
5324,8,60.9,-8.5,2
5325,8,60.9,-8.5,1
5326,8,60.9,-8.5,1
5327,8,60.9,-8.5,3
5328,9,60.9,-8.5,1
5329,9,60.9,-8.5,1
5330,9,60.9,-8.5,1
5331,9,60.9,-8.5,1
5332,10,60.9,-8.5,1
5333,10,61.2,-8.3,3
5334,10,61.2,-8.3,3
5335,2,60.8,-8.9,1
5336,3,60.8,-8.9,7
5337,3,60.8,-8.9,3
5338,3,60.8,-8.9,2
5339,3,60.8,-8.9,1
5340,3,60.8,-8.9,1
5341,6,60.8,-8.9,1
5342,7,60.7,-9.1,3
5343,9,60.7,-9.1,3
5344,9,60.7,-9.1,1
5345,10,61.1,-8.4,2
5346,10,61.1,-8.4,3
5347,10,61.2,-8.6,1
5348,6,60.8,-9.6,1
5976,7,61,-8.1,35
5979,3,62.3,-5.8,23
5980,2,62.1,-6.1,17
5981,8,60.9,-8.6,14
5989,5,62.5,-6.2,11
5990,5,62.1,-5.3,11
6001,2,62.5,-6.5,10
6002,4,62.3,-5.8,44
6003,4,62.3,-5.3,7
6004,5,61.6,-7.6,9
6030,4,62.2,-7.6,236
6032,6,61.8,-7.1,60
6033,9,62.6,-6.6,9
6034,2,62.5,-7.6,9
6035,6,62.5,-6.2,8
6036,6,62.5,-6.2,8
6037,2,62.3,-5.8,17
6038,5,62,-5.7,5
6039,6,61.8,-8.1,31
6040,10,61,-8.2,28
6041,3,60.9,-8.9,6
6076,5,62.3,-5.8,9
6077,4,61.6,-7.6,17
6087,6,62.4,-6.7,4
6088,5,62.4,-5.9,5
6089,4,62.3,-5.8,21
6090,4,62.1,-5.3,5
6091,5,62.2,-5.4,4
6092,4,61.6,-6.1,8
6093,8,61.9,-7.4,19
6094,5,61.8,-8.1,96
6095,6,61.8,-8.1,49
6096,2,61.6,-7.3,21
6097,6,62.4,-8.4,4
6098,7,61,-8.1,18
6099,10,61,-8.1,8
6148,4,62.4,-6.9,13
6150,4,62.2,-7.6,259
6151,4,62.2,-8.4,19
6152,8,61,-8.1,27
6153,8,60.9,-8.6,10
6192,10,62.4,-7.1,5
6193,2,61.7,-6.5,4
6194,3,62.4,-5,3
6195,4,62.4,-5,4
6196,3,62.3,-5.8,36
6197,3,62.3,-5.3,3
6198,2,62.3,-4.4,3
6199,4,62.1,-5.3,7
6200,5,62,-5.8,3
6201,2,62,-6.2,3
6202,6,62.2,-5.6,4
6203,6,62.1,-6.1,3
6204,2,61.2,-6.8,3
6205,2,61.1,-6.6,3
6206,3,61,-6.9,8
6207,3,61.5,-7.4,4
6208,4,60.8,-6.8,4
6209,2,61.9,-7.8,4
6210,5,61.6,-7.6,3
6211,4,62.4,-8.4,18
6212,2,61,-8.2,7
6213,6,61,-8,3
6214,7,61,-8.1,27
6215,2,60.9,-8.9,3
6356,3,62.6,-5.9,20
6357,7,60.9,-8.4,32
6358,7,60.9,-8.6,24
6360,4,62.5,-6.6,19
6361,6,61.8,-8.1,20
6362,7,61,-8.1,33
6375,4,62.1,-5.3,6
6376,3,62,-5.7,7
6377,6,62.2,-5.6,5
6378,3,60.7,-6.4,9
6379,4,62,-7.9,15
6380,10,61,-8.2,17
6381,7,61,-8.1,28
6411,5,61.5,-7.2,34
6412,9,61,-8.9,10
6426,4,61.8,-8.1,77
6427,5,62.5,-7.4,208
6506,6,62.5,-6.1,8
6507,6,62.4,-6.9,2
6508,6,62.2,-6.3,7
6509,8,62.2,-6.2,4
6510,3,62,-7.6,9
6511,4,62,-7.6,3
6512,4,62.5,-7.4,248
6513,2,61.9,-7.3,9
6514,5,61.9,-6.4,2
6515,5,61.7,-6.5,7
6516,2,62.7,-7.2,2
6517,2,62.6,-6.2,4
6518,3,61.4,-5.2,2
6519,4,62.3,-5.3,8
6520,10,62.4,-4.6,2
6521,4,62,-4.9,3
6522,2,62,-6.2,4
6523,4,61.8,-5.3,2
6524,3,61.7,-5.4,2
6525,2,62.1,-4.2,5
6526,3,62.1,-4.2,3
6527,4,62.1,-4.2,3
6528,5,61.9,-4.9,2
6530,4,61.2,-6.8,9
6531,5,61.2,-6.8,2
6532,2,61.1,-6.6,2
6533,5,61.1,-6.4,2
6534,4,60.8,-6.8,3
6535,5,60.8,-6.8,3
6536,3,60.7,-6.9,2
6537,2,60.7,-6.4,2
6538,5,60.7,-6.4,2
6539,3,61,-7,5
6540,5,61,-7,2
6541,3,61.9,-7.8,7
6542,8,61.9,-7.4,11
6543,10,61.9,-7.3,6
6544,7,61.8,-7.3,13
6545,8,61.8,-7.4,2
6546,2,61.4,-7.6,8
6547,5,62.4,-7.7,44
6548,6,62.3,-7.7,17
6549,4,62.3,-7.9,194
6550,3,62.2,-8.7,4
6551,4,62.2,-8.7,8
6552,10,61,-8.2,6
6553,10,61.2,-8.5,3
6554,4,61,-8.1,6
6555,10,61,-8.1,21
6556,4,60.9,-9.3,2
6557,6,60.9,-9.3,2
6558,7,60.9,-9.3,2
6559,10,60.9,-8.6,3
6560,5,60.9,-8.3,2
6561,5,60.8,-8.9,3
6562,7,60.6,-9.1,2
6563,2,61.1,-8.6,2
6747,9,61,-8.2,182
6749,4,62.6,-5.9,14
6750,10,61,-8.2,62
6751,10,61,-8.2,74
6752,9,61,-8.1,17
6758,2,62.4,-7.7,11
6768,4,62.2,-7.6,167
6774,4,62.7,-6.3,6
6775,6,62.4,-7.7,13
6776,6,62.3,-7.9,99
6777,10,61,-8.1,20
6822,4,62.6,-5.9,9
6823,6,61,-8.1,15
6836,4,62.3,-7.6,161
6837,10,61,-8.2,127
6867,7,62.5,-6.1,4
6868,5,62.4,-6.9,5
6869,6,62.4,-5.9,5
6870,2,62.4,-7.1,7
6871,5,61.8,-7.1,109
6872,2,62.6,-6.2,8
6873,3,62.7,-7.6,4
6874,3,62.7,-7.6,3
6875,3,62.7,-7.4,11
6876,4,62.5,-5.2,4
6877,3,62.3,-5.3,3
6878,5,62.3,-5.3,3
6879,2,62.2,-5.6,4
6880,4,62.2,-5.6,4
6881,2,62.2,-5.4,4
6882,4,62.2,-5.4,3
6883,5,62.2,-5.4,3
6884,4,61.6,-6.1,8
6885,2,61.1,-6.6,4
6886,2,61.1,-6.6,4
6887,3,61.5,-7.4,4
6888,5,60.7,-6.4,3
6889,6,61.8,-7.4,103
6890,8,61.8,-7.4,9
6891,2,61.5,-7.2,9
6892,2,61.5,-7.2,16
6893,8,62.4,-7.7,4
6894,4,62.3,-7.9,111
6895,5,62.3,-7.9,74
6896,2,62.2,-8.7,3
6897,3,61,-8.6,6
6898,10,61,-8.6,3
6899,3,61,-8.2,14
6900,4,61.2,-8.6,3
6901,3,60.9,-8.4,3
6902,6,60.9,-8.9,4
7018,3,62.2,-7.6,143
7022,3,61.2,-6.8,11
7023,10,61,-8.2,32
7024,10,61.1,-8.4,9
7061,2,62.5,-6.1,31
7062,6,62.2,-7.6,45
7063,3,62.4,-5.1,5
7064,3,62.6,-5.9,7
7065,2,62.3,-5.8,4
7066,2,62.5,-6,7
7067,4,60.9,-6.2,4
7068,3,61.8,-8.5,5
7069,7,61.5,-7.2,11
7071,4,62,-7.9,32
7072,3,61,-8.6,8
7073,6,60.9,-8.4,32
7074,10,61,-8.1,17
7075,10,60.9,-8.6,7
7154,3,62.5,-5.9,16
7155,4,61.8,-8.1,83
7170,4,62.5,-6.5,11
7171,5,62.4,-6,15
7172,5,62.2,-7.6,236
7173,10,62.4,-7.1,19
7174,3,62.6,-6.6,11
7175,4,62.7,-7.4,13
7176,5,62.2,-5.6,6
7177,4,61,-6.9,21
7178,4,61.5,-7.4,7
7179,5,61.8,-7.4,126
7180,5,61.6,-7.6,5
7181,4,62.4,-8.4,6
7182,5,61,-8.4,20
7183,5,60.9,-8.9,6
7184,8,60.9,-8.6,23
7251,5,61.8,-8.1,83
7252,4,61.5,-7.2,59
7259,4,61,-6.9,19
7287,8,60.9,-8.6,21
7291,4,62,-7.6,14
7292,3,61.9,-7.3,291
7293,3,61.7,-6.5,18
7294,4,62,-7.9,16
7295,9,61,-8.9,10
7296,5,60.9,-8.4,12
7297,5,60.9,-8.6,9
7323,3,62.6,-6.6,26
7324,3,62.7,-7.6,8
7325,3,62.3,-5.8,14
7326,3,62.3,-5.8,51
7327,3,61.6,-5.9,8
7328,5,61,-8.9,9
7336,10,61,-8.3,101
7347,2,62,-7.9,25
7354,7,62.5,-7.6,65
7356,4,61.9,-7.3,182
7357,6,61.8,-8.1,44
7359,5,62.3,-7.6,139
7621,5,62.5,-6.6,5
7622,5,62.5,-6.6,3
7623,7,62.5,-6.6,3
7624,7,62.5,-6.6,1
7625,6,62.4,-7.3,31
7626,4,62.4,-6.8,9
7627,4,62.4,-6.7,5
7628,4,62.4,-6.7,3
7629,5,62.4,-6,8
7631,5,62.4,-5.9,6
7632,5,62.3,-6,2
7633,7,62.3,-6,2
7634,3,62.2,-7.6,87
7635,2,62.2,-6.2,12
7636,2,62.2,-6.2,14
7637,2,62.6,-6.6,18
7638,10,62.6,-6.5,2
7639,7,62.5,-7.4,77
7641,10,62.4,-7.1,1
7642,10,62.4,-7.1,1
7643,10,62.4,-7.1,1
7644,5,61.9,-7.3,50
7646,5,61.8,-7.1,228
7648,5,61.7,-6.5,5
7649,5,61.7,-6.5,4
7651,2,62.7,-7.3,1
7652,3,62.7,-7.3,2
7653,9,62.6,-6.6,1
7655,2,62.5,-7.6,16
7656,8,62.5,-7.6,15
7657,6,62.5,-6.2,5
7658,9,62.5,-6.2,3
7659,9,62.5,-6.2,1
7660,2,62.7,-7.1,1
7661,3,62.7,-7.1,24
7662,4,62.7,-7.1,32
7663,2,62.7,-7.6,1
7664,2,62.7,-7.6,1
7665,3,62.7,-7.6,3
7666,6,62.7,-7.6,3
7667,4,62.8,-6.3,3
7668,2,61.3,-5.3,1
7669,4,61.3,-5.2,3
7670,4,61.4,-5.7,1
7671,4,61.4,-5.2,2
7672,2,62.4,-5,5
7673,5,62.6,-5.9,6
7674,7,62.6,-5.9,1
7676,4,62.3,-5.8,31
7677,4,62.3,-5.3,7
7678,6,62.3,-5.3,1
7679,9,62.3,-5.3,1
7680,7,62.5,-5.9,3
7681,9,62.5,-5.9,2
7682,5,62.4,-4.6,2
7684,3,62.1,-5.3,17
7685,4,62.1,-5.3,5
7686,5,62.1,-5.3,7
7687,8,62,-6.2,2
7688,2,62.1,-5.7,1
7690,3,62.1,-4.9,1
7691,2,62,-6.3,5
7693,3,62,-4.9,1
7694,6,62.2,-5.6,6
7695,4,61.8,-5.6,4
7697,3,61.7,-5.4,2
7698,3,61.7,-5.4,3
7699,4,61.7,-5.4,4
7700,5,61.7,-5.4,1
7701,2,61.6,-6.1,1
7702,2,61.6,-6.1,1
7703,2,61.6,-6.1,1
7704,3,61.6,-6.1,2
7705,4,61.6,-6.1,5
7706,3,61.5,-5.9,1
7707,3,61.6,-5.9,4
7708,2,61.5,-5.8,1
7709,4,61.5,-5.8,1
7711,2,62.1,-6.1,10
7712,3,62,-4.3,2
7714,3,61.6,-5.5,1
7715,2,61.2,-6.8,3
7717,2,61.1,-6.6,2
7718,2,61,-6.9,1
7719,6,61,-6.9,1
7720,2,61.5,-7.4,1
7721,3,61.5,-7.4,2
7722,3,61.5,-7.4,4
7723,4,61.5,-7.4,8
7724,4,60.8,-6.8,4
7725,4,60.8,-6.8,7
7727,7,60.7,-6.5,2
