Year,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Total Amount,Total Weight,Total Spawn Amount,Total Spawn Weight,Caught Age 2,Caught Age 3,Caught Age 4,Caught Age 5,Caught Age 6,Caught Age 7,Caught Age 8,Caught Age 9,Total Caught
2051,5.40686443042224,9.18208767679874,11.1015673124695,9.43145471298467,5.77959264299765,3.75489607330949,3.48290967482662,3.8530305097784,3.55562452030511,55.5480275538925,203.564020334782,43.3298058225769,176.172458601802,0.723545086919544,1.26844820236945,0.823038639333973,0.265375764145187,0.0924906391393561,0.0219229896097072,0.0160939869339003,0.00493859692269082,3.21585390537381
2052,2.11739566334735,3.99863314241444,6.85783867026208,8.69172634153891,7.53739075809012,4.70490360274318,3.06253191035277,2.84796713034605,3.15459457090331,42.9729817899982,178.631020172874,37.4847018213912,164.187989061159,0.315090801397827,0.783566219849241,0.758486027797467,0.346086818854346,0.115891234487146,0.0192769441410802,0.0118958688927182,0.0043815849933624,2.35467550041319
2053,1.48027713798837,1.56591469677447,2.98646472975107,5.36919295615041,6.9462177142588,6.13584713033136,3.83736783581202,2.50422521128251,2.33171827336956,33.1572256857186,153.433551936699,30.2966982533928,146.717246743668,0.123393494515323,0.341228919419112,0.468544185327816,0.318942518565494,0.15113825034458,0.0241541076420018,0.0104600697367025,0.00323864812599973,1.44110019367703
2054,3.09813451259851,1.09473527588641,1.16953690052497,2.3381864406207,4.2909292996312,5.65460003290202,5.00446011469075,3.13780674314611,2.0502861931102,27.8386755131109,136.331757697101,23.9592659824642,130.822001542874,0.0862647317501196,0.133629508097414,0.204042519967591,0.19702230107207,0.139284166834362,0.0315003078861128,0.0131065198152823,0.00284775206889973,0.807697807491852
2055,8.09573181143373,2.29121767359848,0.817626467196976,0.915663023028896,1.86862211658215,3.49305045666336,4.61195002549859,4.0921353817413,2.56901887782919,28.7550158335727,127.411344571686,19.3501498919003,116.485227509665,0.180547098780632,0.0934207570277736,0.0799056000899403,0.0857996493381561,0.0860408551861895,0.0290296740166044,0.0170927204439093,0.00356824761780333,0.575404602501009
2056,15.2935196195604,5.98717832671269,1.71124494963108,0.640142540458506,0.731775767082993,1.52116030861182,2.84896792857844,3.77118079585927,3.35035708279011,35.8555273192854,121.237005278133,17.2261695464423,99.1258087820401,0.471787420822631,0.195524246178758,0.0558622250238247,0.0336002146462451,0.0374692365461193,0.01793267702233,0.0157521032599935,0.00465349000843395,0.832581613508336
2057,20.6502443413818,11.310284399005,4.47165225381514,1.33978134680383,0.511586453537172,0.595705381956333,1.24067401465516,2.3295944407187,3.08758169298708,45.5371043248603,113.229699428815,18.3373873332129,78.0152947229906,0.891246195485683,0.510924187848876,0.116916408998958,0.02349000256934,0.0146734211653783,0.00780935656439978,0.00973064251504456,0.00428850722579505,1.57907872237348
2058,22.1424335888573,15.2718368446233,8.44732793383658,3.50098113092836,1.07072088543857,0.416459272657882,0.485863444897476,1.0144962525875,1.9073106108159,54.2574299646429,110.667715385002,22.7896123667066,65.5830381726598,1.20341505179534,0.965178846455756,0.305514136898329,0.0491632180174033,0.0102582291364696,0.00305824159931858,0.00423751885488525,0.00264916564147855,2.54347440839898
2059,19.0001090318697,16.375381691455,11.4060981516902,6.61364838419488,2.79789954185726,0.8716251927436,0.339668472036548,0.397289407447408,0.830599280875758,58.6323191541703,118.595190248818,29.1632996462351,71.8012514620582,1.29037397445276,1.30324343305202,0.577141950293955,0.12846834972382,0.0214698808150409,0.00213802512221999,0.00165946532637327,0.00115366373167272,3.32564874251786
2060,16.2183409216416,14.0514833804311,12.2303042354649,8.9301520198746,5.28546801371565,2.27764281113247,0.710906484368267,0.27774611858779,0.325273055749321,60.3073170409657,135.281931055709,34.6171735820156,91.891763838512,1.10725165362254,1.39741596706636,0.779292313980395,0.242687538663148,0.0561029214177771,0.00447476303589607,0.0011601367786082,0.000451789130990691,3.58883708369572
2061,17.6496966856407,11.729103414685,10.2849174168155,9.48181557023679,7.09894878206812,4.29724668572381,1.85611070754722,0.581145307385657,0.227399288835868,63.2063838589386,156.941389286747,37.6351519825923,116.507377353223,1.16778017937526,1.44202411054053,0.986916297469789,0.3923755808852,0.126976375091188,0.0142284574732449,0.00295321314208183,0.000384725661178884,4.13363893963847
2062,21.4458462726511,12.7642598379137,8.58506228326922,7.9736111403163,7.53748905330194,5.77166185599898,3.5019387356782,1.51731634384779,0.475801535163594,69.5729870581409,182.586443596857,40.027998409879,139.891717740525,1.27084305731749,1.20369141542407,0.829934596994942,0.416614732194697,0.170542850882061,0.0268449431232207,0.00771056482845038,0.000804985192094712,3.92698714595704
2063,20.644692550555,15.5096350460674,9.34274017663818,6.65576061410712,6.33855470402486,6.1282084706461,4.70347822709525,2.86273273312443,1.24227355285603,73.4280760751143,205.430515547764,43.160017966198,160.447470072431,1.54417978559769,1.30992365297955,0.692765913180044,0.350346813354499,0.181078200604787,0.0360556294721204,0.0145475835772696,0.00210174146293193,4.13099932022889
2064,11.0265798232296,14.9302407107944,11.3522046957619,7.24316726469049,5.29094057974572,5.15343828086125,4.99403739025797,3.84495620756083,2.34380732645195,66.179372279354,212.570336697205,45.4172311615749,174.907077954643,1.48649377185456,1.59166595273924,0.753906228809321,0.292442718934788,0.152275389340304,0.0382829797480021,0.0195389604950598,0.00396537222240824,4.33857137414368
2065,3.86249534436603,7.9744220251505,10.9281197270281,8.80104935809053,5.75789452604551,4.30169604880274,4.19967166363294,4.0824798452021,3.14798389136814,53.0558124296866,202.361806594756,43.0204821273397,177.656251902769,0.793954290767448,1.53220599549816,0.916058636871235,0.318252360833999,0.127107846248546,0.032193580600888,0.0207459872391849,0.00532591896037651,3.74584461701984
2066,1.60312382062953,2.79335645684668,5.83684083416615,8.47226804715771,6.99631971353781,4.68134384780849,3.50556463804191,3.43310904253407,3.342451798088,40.6643781988104,180.434554581882,36.4972079829243,168.798309884151,0.278113866755694,0.81836974193821,0.881837381283686,0.386703031101208,0.138325796916644,0.0268727383389772,0.0174460717720007,0.00565492963747178,2.55332355774389
2067,1.34762452578671,1.15937907394817,2.04458416927046,4.52514076811817,6.73495779252921,5.68822129341184,3.81494956064131,2.86569680250633,2.81079195179275,30.9913459380049,152.317983102665,28.6551150413901,147.32018980121,0.115430809591466,0.286666343406613,0.471000004094074,0.372256943557083,0.168077323313424,0.0292444019451238,0.0145626461245214,0.00475544051885875,1.46199391255116
